Phrase,IsHateSpeech
එතන එන හැමෝම වැඩියෙන් විදේශිකයෝ සිගරට් බොනවා සිගරට් දෙන්නේ නිකම් වැඩකරන දුප්පත් ළමය බොහොම අමාරුවෙන් වැඩකරන්න සෙකන්ඩ් හෑන්ඩ් ස්මොකින් නිසා මේවා නීත්යනුකුල දේවල නෙමෙයි අඩුම තරමේ මෙයා දුප්පත් මිනිස්සුන් වැසිකිළියක්වත් හදල දීල තියෙනව මේ වගේ අය කොච්චර කෙරුමෝ වුන රටේ ඉන්න සාමාන් ජනතාවට කිසිම සෙත නැහැ බිල් ගේට්ස් අඩුම තරමේ බිලියන් ගණන් ආධාර දෙනවා දුප්පත් රටවල ලෙඩ රෝග ඇති මිනිසුන් සුව කරන්න,NO
මු මහා කුනෙක් සේවකයන් මරවලා වැඩගන්න ඒකාධිපති ව්යාපාරිකයෙක් මාරු තියරි තමයි තියෙන්නේ මේ ලෙඩා මාසේ අන්තිමේදී රිය අනතුරක ලක්වෙලා කකුල කඩාගන්නවා එතකොට ඇඳක ඕනා වෙනවා මේ දොස්තර මාසේ අන්තිමේදී මැරෙන නිසා එන්න විදියක් නැහැ වගේ දේවල කිව්වානම් ඔයිට හොඳයිනේ මට දන්නා එකෙක් කියපල්ලා ලංකාවේ ඇඳන් ක් තියෙන රෝහලක රෝගීන් ක් ඉන්න තැනක්,NO
මගේ යාලු මාස ගණනක් රෝහලක ඇඳක හොයනවා කොළඹ දිස්ත්රික්කයේ පදිංචි පවුල් කට රෙන්න වැසිකිලි නැහැ එතකොට කෑම කන්නේ නැතිව ඉන්න සොෆ්ට් වෙයාර් එකක් හැදුවොත් අන්ඩර් වෙයාර් එකේ රෙන්න පුළුවන් ඔන්න ඕක මගේ තින්ක් ටැංක එක මේ වගේ බහුබූත මේ රටේ මිනිස්සු තනිකර කෙලි පිස්සු,NO
අපෝ ධම්මික ලොක්ක චාටර්නේ මේ මොනව කියන්නේ ගැන සිගිති කථා නේ කියන්නේ,NO
මුරලි කියන්නේ අපි ආදරය කරන චරිතය අපි ඔහුත් සමග හැමතිස්සෙම කතා කරන්නේ ක්රිකට් ගැන නමුත් ඔහු ව්යාපාරිකයෙකු ලෙසත් සාර්ථක වී ඉන්න ඒ වගේම ගණන්වල වතු කම්කරුවෙකු ලෙස තමන්ගේ සීයා ලංකා පැමිණි බව කියන්නත් ඔහු පැකිලෙන්න නැහැ ඔහු එය සඳහන් කරන්නේ මහත් ආඩම්බරයෙන්,NO
ඒ වගේම ඔහු ඔහුගේ පරපුරේ වතුකම්කරු ගැන ඔවුන් මුහුණ දෙන ගැටලු ගැන ඔවුන්ගේ වැටුප් ප්රශ්නය පිළිබඳව ඔවුන්ගේ ජීවින තත්ත්වය උසස් කිරීමට ගත හැකි වැඩපිළිවෙළ සම්බන්ධව මෙම වැඩසටහන තුළදී කතා කරනවා ඒ වගේම දේශපාලනඥයින් ඔවුන්ව පාවිච්චි කරන ආකාරය පිළිබඳවත් එහිදී ඔහු සඳහන් කරනවා කොළඹට කොටු වී ඇති ක්රිකට් පිළිබඳව ගමේ තරුණයෙකුට ක්රිකට් ක්රීඩාවෙන් ගමේ සිට ලොව දිනන්නට නොහැකි වීම පිළිබඳව ඔහුගේ ඉතිහාසය තුළත් ක්රීඩකයෙක් වෙන්න ඔහුට කොළඹට එන්න සිදුවීම පිළිබඳව ක්රිකට් තුළ ඇති දේශපාලනය පිළිබඳව වත්මත් ක්රිකට් කණ්ඩායමට මුහුණදී සිදුව ඇති අභාග්ය සම්පන්න සිදුවීම් පිළිබඳව ඔහු කතා කරනවා,NO
එමෙන් රටේ දේශපාලන පිළිබඳව මෙහිදී ඔහු කතා කරනවා වැඩි සද්දය බද්ද නැතුව මේ රටේ මිනිසුන් දහස් ගණනක ඔහුගේ සමාජ සත්කාරක ව්යාපෘ හරහා සිදුකෙරෙන වැඩපිළිවෙළ පිළිබඳව ඔහු කතා කරනවා ඔහු ගැන දන්න දේට වඩා නොදන්න බොහෝ දේ මෙම වැඩසටහන තුළදී ඔබට දැනගත හැකියි,NO
ඒත් මං ආදරෙයි මගේ රටට පණ වගේ මම කවදාවත් හිතල නෑ මම මුස්ලිම් උඹ බෞධ්ද අරෑ හින්දු ක්රිස්තියානි කියලා මට නම් කිසිම ජාති බේදයක් නැහැ අපේ එකෙත් කවුරැත් එහෙම නෑ මම අදහන දෑ මට උඹ අදහන දෑ උඹ අපි කවුරැත් ඕව ප්රශ්ණය කරගන්න ඕන නෑ මොකද අපි ඔක්කොම එකයි අපි හැමෝම එක රටක ජිව වෙන්නේ මමනම් කියන්නේ ලංකාවේ ඉපදුන මමත් සිංහල මගේ ඇඟෙත් දුවන්නේ සිංහලේ,NO
ආගම් කුළ භේද අපි කවුරැත් ප්රශ්ණය කරගන්න ඕන නෑ අපි ඔක්කොම එකයි අන්න ඒක කවුරැ කවුරැත් හිතට ගත්තනම් අපිත් දිවුනු වෙලා රටත් දිවුනු වෙලා පුංචි එංගලන්තයක් කරන්න පුලුවන් වැරදි දෙයක් කිවුවනම්,NO
බුදු අම්මො කී පාරක්නම් ඇවිල්ලා බැලුවද එක දාලද කියලා,NO
උතුරෙන් අරුන් ඉන්න දකුනෙන් නාගානන්ද පල්ලෙවත්ත දම්මික ඉන්න මුලු ලංකාවම ආදරෙ මුරලි ඉන්න බැරිද ඔක්කම එකතුවෙලා මේ ජඩ දේශපාලනය ඉවර කරන්න ඔයාලට පුලුවන් මුරලි,NO
