PhraseNo,Phrase,IsHateSpeech
1511,ඩක්වරත ලුවිස නෙට රන රෙට බෝලින පිව බැටින පිච හිට විකට හෝකා සිස්ට් තර්ඩ අප්පයර රිවිච ඇය මැජික්,NO
1512,වුනත කවුරැ පනහක ගැස ඇ සතුට වන්නී බිංදුව ගි බැණ බැණ ය බිංදුව ගි කෙනා ආ හෙ සී යක ගැස කව් මාවන අතපත්ත අප දුරින නෑයෝත වෙ කියමින පම්පොර් ගස කලින බිංද අමත කර,NO
1513,ඇ ක රිකට දැනු පරිමාව ඈ පතිචාර දක්ව ක රීඩා ඇය දැනෙ තරම,NO
1514,කුසල මෙන්ඩිස ඔබ නොදන් වුනා රට බහුතරය ක රීඩා දැනෙ,NO
1515,ඔබ අ ලකුණ කීපයක ගස වීරයෙක සුද්දාගෙන මයික රෙපා්න උදුරැගෙ අපහස කල එහෙව අහිංස ක රීඩාලෝලීන් කුසල අපි සංගීත ද හො ගීතයක හුද ගැනීම අප හැ අප රගපෑ නොද එත හො විත රපටයක රස විදිම අප හැකියාවක එලෙසින් අප ක රකිකට ගැන මහ ලෝ දේව නොද හයක හතරක ගහ එකෙක් දාන්න විකට ගන් එකෙක් ලනුවෙන එපි ජයඝෝෂ නගන්න අපි සත දැනු හොදටෝ ප රමාණවත,NO
1516,කුසල ඔබ නොදන් වුනා ඔබ බිංදුව දැව ය හැමදාක ඊළග තරගයේද ඔබ ලකුණ කීයක ගසාවියැ අපි  ඇරන බලන සිටියෙ විශේෂයෙන අ තරගයේදෟ ඔබ නැවතත ලකුණ එ අප කාල මුදල කරන්ට බිල නාස් කරගන මෙර ඔබ දැමුවෙ ඔබ අපහාස කල එහෙව අප,NO
1517,පහත කතා උඹ සිංහලෙන කිව් හොද හො වේලාව මොල කලදක ඇ පරිවර්තක උද්දච්ච කතා ඉංග රීසිය පරිවරතන කල එහෙ කලානම හෙ දි අප සුද්දන රෙද්දක ඇදන මැච එකක බැලීම නොහැ වන්න ඉඩ තිබුණි,NO
1518,ඉතිං මෙන්ඩිස ඔබ මී ඔබ කකු හැද අයියාත ක රිකට දන් ඔස්තාර් ත ඔබ ආදරණී හතුරසිංහ සර්ත ක රීඩ කරන්,NO
1519,අපි අප වැඩක බ ගන්නම ස්තුති උඹ පිස්සන ක රිකට තරග නරඹ ක රීඩ ලෝල අප උඹ හිතන ඉන් පහත ආකාර තේරෙ සිංහලෙන ප රසිද්ධි කි දුන්නා,NO
1520,පාර්ශ්වයක එල් ව පිඩනයක දරාගන් ඊ ප රතිචාර දක්ව පින්තූර සිටි මහත්තුරැ ඇතුඵ අර්ජු සනත මුරලි වාස ශේෂ්ඨයන්ගෙන ඉගෙ ගන්,NO
1521,හද ගන්නනම හුත්ත ගෙදර එක්කන ගිහින කන් බොන්නත දීපියව ම,YES
1522,ඒ ගනන ගන් broooo ශ ර ලංකා කිය රට මිනිස්ස කිය ජාතිය,NO
1523,ටෝක දී ආ රීගෙ වරෙන්ක යක ලෝ තිබු අන්ති මැච එ වගෙන මු කතා,YES
1524,අප පු ඉත්තෑ දුවන්වටන අපි ක රිකට බල එ මැච එක් ලක්ශ 10ක වැඩි ගෙවනකො අපින ඒ ග ප රෙක්ෂකය අයින උනොත මුන් තේරෙ හින්ද ක රිකට තියෙ කිය,YES
1525,mech 15k vethara බිඳ wata gihen ikak gahala harida චන්දිමාල wa ani kara wage kalaikata muwath ain karanna one hedenna,NO
1526,අන මොක්කු අප ගෙදර දැන ක රිකට තහනම ඉස්සර ව ටීම එකක්ක ලන්කා ආ එ ප රීම නූල්ඩ්ස ඇඩ වල හොද,NO
1527,නජිත උබ මගෙං ණය ගත්ත රුපියල 10000 අරගෙ දැං අවුරුද දෙකක වෙ මං දන් උබ මේ බල කිය මූන කියන් බැරි හින්ද මෙහෙ දැම් මේ දැක් ගමන ම න ගෙවපන,NO
1528,දැන පේජ කාර කුසල් බැන ඒ දැක කුසල මෙන්ඩිස මුන් බ මැච එ ගහ අ කුසල මුන් බ පලයන වහ යන් ඌ පුලුවන දවස ඌ  දක්ශතාවයෙන ඌ ගහන ඇඩ්මින් පු දෙනවන තොපි මුන දිනු යක,YES
1529,කුසල මෙන්ඩිස ම දන් උබ මේකත ෆලෝව එ ඉන් කිය අප්ප හැමිනෙන්නැති ගහ මැච එකක උබ නැති ඉන්දියා උන ටිකක ගෙනත ලන්කා ටීම එ නමින ගැස්සුවත අපි එදාටත ක රිකට ඉන්,NO
1530,ක රිකට නොදන් අ ඌ ඉන් විදිහක නෑන ක රිකට දන්නැ එ කුසල මෙන්ඩිස් ද,NO
1531,බැට එකක අතිං අල්ල නැ පේස්බුක ඔස්තාර්ල හොඳ රිද,NO
1532,උඹ ඌ ආදර කරන් ඌ උ පුලුවං සෙල්ලම කර,NO
1533,මනුස්සයෙක් දාර ගන් පුලුවන සීමාවක තියෙ සංග මහේල ඉන් කාල ලංකා මීඩි සෝශල මීඩි තරම ලොකුව තිබ්බ නං උන්ටත දේ තම වෙ ලංකා වැඩි අපහසය ලක උන මෙන්ඩිස ලංකා ක රිකට වැටෙන් වක රාකාර සෝශල මීඩි හේතුවක උ මඩ ගැහු කිය ක රිඩක හදන් බන,NO
1534,ක රිකට දන් මිනිස්ස දන් තම කොහොමත මැච 10 50ක ගැහුව ලො ටෝක දෙන් තම ඔ ඉ කිය,NO
1535,ර සෙල්ලන කරපන උබ ලකුණ එන් try කරපන එ එකා පලි ගන් තියෙ ක රීඩාවක නෙ cricket කිය ඒ උබල team එක ඒ ද අපි පේ,NO
1536,නිහතමාන වෙයන උබ ආදර කරන් මිනිසුන ටිකක හදාගනින දවස දන්නේ නැති උබ ලකුණ අතර හැමදා ඉද ලෝකයක උබ ඉරිසි කලත උබ ගි දවස අප රට ඉන් cricket පිස්ස තම එදාටත විදිහ උබ ආදර කර just like a indian cricketer v kholi,NO
1537,cricket කිය සෙල්ලමක් නෙ ම හිත ලෝකෙ උ ඉරිසි කර indian උන් ආදර තම ඌ ශක්ති cricket කිය මහත්තුරුන් ක රීඩාවක ඒකත උබල අමත වෙ දැන,NO
1538,කියන් ඔන එ කෙලින ප පෙජ කාර ටිකටටි කුඩ ටිවි නාලි වට කිය දැමිම එලඑ ජිවිත  ක රිකට බල නැ ගොත රි එවුනු රග බලන ගියා,NO
1539,උබ මගෙන ඉල් ගත්ත ෆයිල එ ගෙනත දීපන උබල දෙයක දුන්න ආප ගන් බෑන බන බල වැඩ යක,NO
1540,බැ හදාගන් කිය ව වහගන් උන විනාඩිය නිශ්ශබ්දතාවක,NO
1541,බන උඹ ඌ බැන් විදිහ නෝන්ඩි කර විදිය මිනිහෙක හැදෙ වැටෙ අනි උඹ කිය විදිය කරීඩකය අයින මහේ ක රීඩකය රට හීනයක විතර,NO
1542,මැච 25ක ගහ සෙන්චරියක ගැහුවත වැඩක තියෙනව බන අපි වැටෙන් අන්ති රෑක්න වල වැටි ඉවර ක රිකට මැච බල එ කලෙත උබල තම ක රිකට ගහද්දි උබ ප්ල කර මැච දිනව දේවි කිය විශ්වාසයක තියන මැච බල කෝම බන,NO
