PhraseNo,Phrase,IsHateSpeech
2059,එ මැච එකක දිනෙව් එ කල පරා කර ග කර ඒ අමත කාංච මෙන්ඩිස,NO
2060,යක වැඩි ඉදිමෙන් උබ අදත බිංදුව ගියත එවුන ගා ගහ,NO
2061,ඔබ තරග ගනණාවක අසාර්ථ වු නව දක්ශයෙ  කණ්ඩාය අවස්ථාවක ලබ දෙන් කිය මත අ හිටි ඒ සත යයක ඔබ කාලෙකින තරග යක ජයග රහණ ගෙනගි පලිය මෙහෙ ප රකාශ නිකුත කිරී ඔබ අනාගත  ග මල නිහතමාන වෙන් බුද්ධිමත වෙන්,NO
2062,බැ හදාගන්නන මැට්ට යන යන බියර එකක ගහන්,NO
2063,ක රිකට පවති ප රේක්ෂ ආදාර ආකර්ෂණයත ඒ නැ කරගන් මෙන්ඩිස ලො ඉනිම ගහපන අපි ආස බලන් ක රි පපු දුව පැරදුනා දු කියව අහිංස ප රේක්ෂකයන් ලොකුකම පෙන්,NO
2064,aka mach akak gahala aye 10 noga binduwata yanawa okawa aliye thiyaganna one,NO
2065,හිතවත කුසල මෙන්ඩිස මයික රෆෝන ගෙ ඔබ වීවේචන ක ප රේක්ශකයන් දොස පැවරීම ඔබ දැ ගත කාරනාවක පලමු ඔබ දැ ගත යුත්ත ඔබ ක රීඩාකර වත්ත පහ බෆල ක රීඩ සමාජය ශ රීලං ක රිකට ය නාම බව,NO
2066,ශ ර ලංකා කි රටක්වත තිබෙ ඇතැමුන නොදන් කල නාම ලොව හදුන් නාමයක බව අප අතීත ක රීඩකයක දහසක දෙ දුක කරදර බාද මැ ගොඩ නැග ක රීඩාවක බව මිලිය 21 ව ජනතාව සැනසීමක ලබාදෙ අමුත ඇට ඇ එක ද බව,NO
2067,ඔබ හොදින ක රීඩ කර ග ඇසීම සේ ඔබ දිගින දිග අසාර්ත ව එල්ලව විවේචනයන භාරගැනීමටත පුරුද වන් ඔබ කියන්නාක ඔවුන ඔබ තරම ක රිකට නොදන්න් වි හැ ඔබ ශ රීලං ක රිකට ය නාමය ඔවුන ආදර කර නිසැක ඔබ වසරක ගන්නක පරාජ ව වි විටත කාල මුදල වැ කරමින රූපවාහි තිර ඉදග නිසා,NO
2068,ඔවුන් අවශ ව ඔබ රට ජයග රහන දැකීම දොස පැවරීම නොවේ ඔබලා මි මුදල යා වාහ වරප්සා ඔවුන් හි නැති ඔවුන් හි ව ඔබ තරග ජයග රහන කිරීමෙන ලැබෙ ප රීති පමනක සි තබාගන් ඔබ වගකීමක ක රීඩ කර ඔවුන සංවේද වී සාදාරණ තේරුම ගන්,NO
2069,දිගින දිග අසාර්ත ව ක රීකයන් අවස්තා ලැබෙ ඔබ අ ඉනි ගොඩ නැග ඕශද ෆනෑන්ඩු විශ් ෆනෑන්ඩු දක්ශයින් දොර වැසෙ වටහ ගන් මහේල වර කි තිබුන ඔබ ජාත යන්තර ක රිකට පිටියෙන විවේකයක අවශ බව ඔහු ක රිකට නොදන් වි හැ,NO
2070,ඉතිං ම හිතවත මෙන්ඩිස කියන්න මෙතනින නවති ඔබ විශිෂ්ඨ ඉනිම සුභ පත ඉදිරියේදී ඔබ දක්ශත නිරන්තරයෙන දක්ව නැරඹීම අපේක්ෂාවෙන බ හිදි අවසාන පුංචි ත ර රෝ රථ වැකියකින සටහ අවසන කර,NO
2071,ගොඩක යන් වැටෙනකො රිදෙ වැඩි,NO
2072,මී පනටත ක රිකට වල ආදර කර ක රිකට නොදන් ප රේක්ශකයෙක,NO
2073,අභිමානවත ජාතියක විදිය හිට අපි පාජාත කර තියෙද්දි තෝපි දිනුවත ඒක පැරදුනත ඒක අපි පාන්,NO
2074,mage wale daala tibba jangiya ussan giyanam ayeth genath diyan loku eka nodii please himal attanayake thiraj dilshan wijesinghebhanuka athukorala ubalege ewath ussalada danna poddak balapan,NO
2075,ඔබ අ ලකුණ 84 ක ගස  පුරාජේරැ කතා ම රෑපවාහිනි අස සිටියෙ කතාව ඔබ ස්තු කල ක රික්ට දන් අය ඔබ සිටි කන්ඩායම,NO
2076,ඔබ ලකුණ 50 ගැස සැණින මෙ ඔබ කි හතුරැසිංහ ඉගි කර අයුරැද ඊ ම අප්පිරියාවෙන යුතු බ සිටියෙ මෙන්ඩිස මල්ල ම කියන් ඇත්ත මෙ,NO
2077,ඇත්ත ඔබ කිය රට ක රිකට නරඹ බහුතරකය ක රිකට නොදන එ හොද ඔප් කිරීම ඇවැසි නිදසුනක ම අප නිවසින් පෙන් දි හැ,NO
2078,අප අම්ම ඈ දැඩි ක රිකට ලෝලියෙ ඇ අඩු තරමින ඕවරය බෝ ගණනවත නොදන වුනත තරගයක ය අප කට්ටි කීයක ගැහුව අප කට්ටි දිනුම අර්ජු කීය අරවින් කී ය සනත ජයසූරි අවුට වුනා පුංචි කොලු කඵවිතාර තව ගැහු ය එ ගමන රෑපවාහිනිය එබෙමින අසන්නී අප සංග මහේ නොකි ක රීකඩයන් සම්පූර්ණ නමින ඔවුන හදුව වුනත ඔබ කිය පරි ඈ ක රිකට මෙල දෙයක නොද,NO
2079,ඩක්වරත ලුවිස නෙට රන රෙට බෝලින පිව බැටින පිච හිට විකට හෝකා සිස්ට් තර්ඩ අප්පයර රිවිච ඇය මැජික්,NO
2080,වුනත කවුරැ පනහක ගැස ඇ සතුට වන්නී බිංදුව ගි බැණ බැණ ය බිංදුව ගි කෙනා ආ හෙ සී යක ගැස කව් මාවන අතපත්ත අප දුරින නෑයෝත වෙ කියමින පම්පොර් ගස කලින බිංද අමත කර,NO
2081,ඇ ක රිකට දැනු පරිමාව ඈ පතිචාර දක්ව ක රීඩා ඇය දැනෙ තරම,NO
2082,කුසල මෙන්ඩිස ඔබ නොදන් වුනා රට බහුතරය ක රීඩා දැනෙ,NO
2083,ඔබ අ ලකුණ කීපයක ගස වීරයෙක සුද්දාගෙන මයික රෙපා්න උදුරැගෙ අපහස කල එහෙව අහිංස ක රීඩාලෝලීන් කුසල අපි සංගීත ද හො ගීතයක හුද ගැනීම අප හැ අප රගපෑ නොද එත හො විත රපටයක රස විදිම අප හැකියාවක එලෙසින් අප ක රකිකට ගැන මහ ලෝ දේව නොද හයක හතරක ගහ එකෙක් දාන්න විකට ගන් එකෙක් ලනුවෙන එපි ජයඝෝෂ නගන්න අපි සත දැනු හොදටෝ ප රමාණවත,NO
2084,කුසල ඔබ නොදන් වුනා ඔබ බිංදුව දැව ය හැමදාක ඊළග තරගයේද ඔබ ලකුණ කීයක ගසාවියැ අපි  ඇරන බලන සිටියෙ විශේෂයෙන අ තරගයේදෟ ඔබ නැවතත ලකුණ එ අප කාල මුදල කරන්ට බිල නාස් කරගන මෙර ඔබ දැමුවෙ ඔබ අපහාස කල එහෙව අප,NO
2085,පහත කතා උඹ සිංහලෙන කිව් හොද හො වේලාව මොල කලදක ඇ පරිවර්තක උද්දච්ච කතා ඉංග රීසිය පරිවරතන කල එහෙ කලානම හෙ දි අප සුද්දන රෙද්දක ඇදන මැච එකක බැලීම නොහැ වන්න ඉඩ තිබුණි,NO
2086,ඉතිං මෙන්ඩිස ඔබ මී ඔබ කකු හැද අයියාත ක රිකට දන් ඔස්තාර් ත ඔබ ආදරණී හතුරසිංහ සර්ත ක රීඩ කරන්,NO
